time	V(a)	V(b)	V(out)	I(V1)
1.702871093750005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.707753906250005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.712636718750005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.717519531250005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.722402343750005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.727285156250005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.732167968750005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.737050781250005e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.741933593750006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.746816406250006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.751699218750006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.756582031250006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.761464843750006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.766347656250006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.771230468750006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.776113281250006e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.780996093750007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.785878906250007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.790761718750007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.795644531250007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.800527343750007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.805410156250007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.810292968750007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.815175781250007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.820058593750007e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.824941406250008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.829824218750008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.834707031250008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.839589843750008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.844472656250008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.849355468750008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.854238281250008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.859121093750008e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.864003906250009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.868886718750009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.873769531250009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.878652343750009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.883535156250009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.888417968750009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.893300781250009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.898183593750009e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.903066406250010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.907949218750010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.912832031250010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.917714843750010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.922597656250010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.927480468750010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.932363281250010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.937246093750010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.942128906250010e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.947011718750011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.951894531250011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.956777343750011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.961660156250011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.966542968750011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.971425781250011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.976308593750011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.981191406250011e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.986074218750012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.990957031250012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
1.995839843750012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.000722656250012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.005605468750012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.010488281250012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.015371093750012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.020253906250012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.025136718750012e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.030019531250013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.034902343750013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.039785156250013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.044667968750013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.049550781250013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.054433593750013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.059316406250013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.064199218750013e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.069082031250014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.073964843750014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.078847656250014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.083730468750014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.088613281250014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.093496093750014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.098378906250014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.103261718750014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.108144531250014e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.113027343750015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.117910156250015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.122792968750015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.127675781250015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.132558593750015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.137441406250015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.142324218750015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.147207031250015e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.152089843750016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.156972656250016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.161855468750016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.166738281250016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.171621093750016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.176503906250016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.181386718750016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.186269531250016e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.191152343750017e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.196035156250017e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.200000000000000e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
2.204882812500000e-08	0.000000e+00	2.441406e+00	1.191493e+00	-4.399135e-05
2.209765625000000e-08	0.000000e+00	4.882812e+00	1.374510e-03	-1.342112e-07
2.210000000000000e-08	0.000000e+00	5.000000e+00	1.495474e-08	-1.001000e-11
2.213749999999998e-08	0.000000e+00	5.000000e+00	1.000895e-07	-1.001000e-11
2.218632812499998e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.223515624999998e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.228398437499998e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.233281249999998e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.238164062499998e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.243046874999999e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.247929687499999e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.252812499999999e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.257695312499999e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.262578124999999e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.267460937499999e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.272343749999999e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.277226562499999e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.282109375000000e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.286992187500000e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.291875000000000e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.296757812500000e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.301640625000000e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.306523437500000e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.311406250000000e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.316289062500000e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.321171875000001e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.326054687500001e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.330937500000001e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.335820312500001e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.340703125000001e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.345585937500001e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.350468750000001e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.355351562500001e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.360234375000001e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.365117187500002e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.370000000000002e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.374882812500002e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.379765625000002e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.384648437500002e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.389531250000002e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.394414062500002e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.399296875000002e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.404179687500003e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.409062500000003e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.413945312500003e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.418828125000003e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.423710937500003e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.428593750000003e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.433476562500003e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.438359375000003e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.443242187500003e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.448125000000004e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.453007812500004e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.457890625000004e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.462773437500004e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.467656250000004e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.472539062500004e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.477421875000004e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.482304687500004e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.487187500000005e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.492070312500005e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.496953125000005e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.500000000000000e-08	0.000000e+00	5.000000e+00	1.001000e-07	-1.001000e-11
2.500488281250000e-08	2.441406e-01	5.000000e+00	1.001000e-07	-1.001000e-11
2.501464843750000e-08	7.324219e-01	5.000000e+00	8.731039e-08	-1.001000e-11
2.503417968750000e-08	1.708984e+00	5.000000e+00	7.460145e-08	-1.001000e-11
2.507324218750000e-08	3.662109e+00	5.000000e+00	5.778038e-08	-1.001000e-11
2.510000000000000e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.510488281250000e-08	5.000000e+00	5.000000e+00	4.376431e-08	-8.765000e-12
2.511464843750001e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.513417968750001e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.517324218750000e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.522207031250001e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.527089843750001e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.531972656250001e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.536855468750001e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.541738281250001e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.546621093750001e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.551503906250001e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.556386718750001e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.561269531250002e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.566152343750002e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.571035156250002e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.575917968750002e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.580800781250002e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.585683593750002e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.590566406250002e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.595449218750002e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.600332031250003e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.605214843750003e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.610097656250003e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.614980468750003e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.619863281250003e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.624746093750003e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.629628906250003e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.634511718750003e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.639394531250003e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.644277343750004e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.649160156250004e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.654042968750004e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.658925781250004e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.663808593750004e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.668691406250004e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.673574218750004e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.678457031250004e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.683339843750005e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.688222656250005e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.693105468750005e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.697988281250005e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.702871093750005e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.707753906250005e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.710000000000000e-08	5.000000e+00	5.000000e+00	4.382500e-08	-8.765000e-12
2.714882812500001e-08	5.000000e+00	2.558594e+00	8.164467e-08	-1.234812e-11
2.715493164062501e-08	5.000000e+00	2.253418e+00	9.141900e-08	-1.326553e-11
2.716713867187501e-08	5.000000e+00	1.643066e+00	1.136111e-07	-1.509705e-11
2.719155273437501e-08	5.000000e+00	4.223633e-01	1.729822e-07	-1.875945e-11
2.720000000000001e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.720000985860825e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.720002957582474e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.720006901025773e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.720014787912369e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.720030561685562e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.720062109231949e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.720125204324723e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.720251394510270e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.720503774881363e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.721008535623551e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.722018057107926e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.724037100076676e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.728075186014176e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.732957998514176e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.737840811014177e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.742723623514177e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.747606436014177e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.752489248514177e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.757372061014177e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.762254873514177e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.767137686014177e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.772020498514177e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.776903311014177e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.781786123514178e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.786668936014178e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.791551748514178e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.796434561014178e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.801317373514178e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.806200186014178e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.811082998514178e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.815965811014178e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.820848623514179e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.825731436014179e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.830614248514179e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.835497061014179e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.840379873514179e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.845262686014179e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.850145498514179e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.855028311014179e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.859911123514179e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.864793936014180e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.869676748514180e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.874559561014180e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.879442373514180e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.884325186014180e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.889207998514180e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.894090811014180e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.898973623514180e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.903856436014181e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.908739248514181e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.913622061014181e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.918504873514181e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.923387686014181e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.928270498514181e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.933153311014181e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.938036123514181e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.942918936014181e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.947801748514182e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.952684561014182e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.957567373514182e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.962450186014182e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.967332998514182e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.972215811014182e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.977098623514182e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.981981436014182e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.986864248514183e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.991747061014183e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
2.996629873514183e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
3.000000000000000e-08	5.000000e+00	0.000000e+00	2.002632e-07	-2.002632e-11
3.000061035156251e-08	4.969482e+00	0.000000e+00	9.390567e-05	-9.333164e-09
3.000183105468751e-08	4.908447e+00	0.000000e+00	8.540664e-04	-8.383878e-08
3.000427246093751e-08	4.786377e+00	0.000000e+00	4.769135e-03	-4.563674e-07
3.000915527343750e-08	4.542236e+00	0.000000e+00	2.311341e-02	-2.095494e-06
3.001892089843750e-08	4.053955e+00	0.000000e+00	1.119316e-01	-8.950027e-06
3.003845214843751e-08	3.077393e+00	0.000000e+00	6.743480e-01	-3.696421e-05
3.007751464843751e-08	1.124268e+00	0.000000e+00	4.700791e+00	-1.263979e-05
3.010000000000000e-08	0.000000e+00	0.000000e+00	5.000916e+00	-2.002000e-11
3.010488281250000e-08	0.000000e+00	0.000000e+00	5.002100e+00	-2.002000e-11
3.011464843750000e-08	0.000000e+00	0.000000e+00	5.000001e+00	-2.002000e-11
3.013417968750001e-08	0.000000e+00	0.000000e+00	5.000001e+00	-2.002000e-11
3.017324218750001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.022207031250001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.027089843750001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.031972656250001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.036855468750001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.041738281250001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.046621093750001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.051503906250001e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.056386718750002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.061269531250002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.066152343750002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.071035156250002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.075917968750002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.080800781250002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.085683593750002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.090566406250002e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
3.095449218750003e-08	0.000000e+00	0.000000e+00	5.000000e+00	-2.002000e-11
